"ID","Accident ID","Region Number","Corridor ID","Location (Intersection/Road/Street)","Corridor","Location- longitude/ X","Location- latitude/  Y","Mile Marker","Village","Date of Accident","Time of Accident","Type of Accident","Class of Road User","Age/DOB","Gender","Class of Vehicles Involved","Contributing Factor","Number of Persons Involved"
5743,26172.00,"4- Demerara- Mahaica",366,"Providence Public Rd.","East bank Demerara (from Georgetown)","-58.1805","6.7587",,,1/19/2011 0:00:00,12/30/1899 13:10:00,"D- Property Damage","F- Driver",50.00,"Male","K- Private Cars","S- Driver's Negligence",2.00
5744,26173.00,"4- Demerara- Mahaica",260,"Harbour Bridge Access Rd.","West Bank Demerara River (From Vreed-en-Hoop)","-58.1791","6.7679",,,1/17/2011 0:00:00,12/30/1899 8:15:00,"C- Minor Injury","E- Pedestrian",53.00,"Female","K- Private Cars","S- Driver's Negligence",2.00
5745,26174.00,"4- Demerara- Mahaica",353,"Peter's Hall Public Rd.","East bank Demerara (from Georgetown)","-58.1698","6.7724",,,1/21/2011 0:00:00,12/30/1899 16:00:00,"C- Minor Injury","G- Rider",26.00,"Male","K- Private Cars;V-Motor Cycle","S- Driver's Negligence",2.00
5746,26175.00,"4- Demerara- Mahaica",351,"Bagotstown Public Rd.","East bank Demerara (from Georgetown)","-58.1794","6.7505",,,1/28/2011 0:00:00,12/30/1899 20:00:00,"C- Minor Injury","G- Rider",49.00,"Male","K- Private Cars;V-Motor Cycle","S- Driver's Negligence",2.00
5747,26176.00,"4- Demerara- Mahaica",349,"Eccles Public Rd.","East bank Demerara (from Georgetown)","-58.1706","6.7802",,,1/27/2011 0:00:00,12/30/1899 18:45:00,"D- Property Damage","F- Driver",32.00,"Male","K- Private Cars;L- Lorries Van","S- Driver's Negligence",2.00
5748,26177.00,"4- Demerara- Mahaica",363,"Farm Public Rd.","East bank Demerara (from Georgetown)","-58.1881","6.7380",,,1/31/2011 0:00:00,12/30/1899 0:40:00,"B- Serious Injury","G- Rider",39.00,"Male","K- Private Cars;V-Motor Cycle","U- Cyclist's Negligence",2.00
5749,26178.00,"4- Demerara- Mahaica",351,"Bagotstown Public Rd.","East bank Demerara (from Georgetown)","-58.1794","6.7505",,,4/28/2006 0:00:00,12/30/1899 19:15:00,"D- Property Damage","F- Driver",26.00,"Male","J- Minibus;K- Private Cars","P- Speeding",2.00
5750,26179.00,"4- Demerara- Mahaica",368,"Diamond Public Rd.","East bank Demerara (from Georgetown)","-58.1764","6.7061",,,4/26/2006 0:00:00,12/30/1899 16:50:00,"D- Property Damage","F- Driver",,"Male","J- Minibus","S- Driver's Negligence",2.00
5751,26180.00,"4- Demerara- Mahaica",361,"Herstelling Public Rd.","East bank Demerara (from Georgetown)","-58.1848","6.7464",,,5/1/2006 0:00:00,12/30/1899 4:45:00,"C- Minor Injury","F- Driver",50.00,"Male","J- Minibus;K- Private Cars","P- Speeding",2.00
5752,26181.00,"4- Demerara- Mahaica",367,"Little Diamond Public Rd.","East bank Demerara (from Georgetown)","-58.1864","6.7378",,,5/5/2006 0:00:00,12/30/1899 21:10:00,"B- Serious Injury","F- Driver",27.00,"Male","K- Private Cars","P- Speeding",1.00
5753,26182.00,"4- Demerara- Mahaica",361,"2nd St. Herstelling","East bank Demerara (from Georgetown)","-58.1869","6.7451",,,5/7/2006 0:00:00,12/30/1899 15:15:00,"C- Minor Injury","F- Driver",26.00,"Male","K- Private Cars;W-Pedal Cycle","P- Speeding",2.00
5754,26183.00,"4- Demerara- Mahaica",349,"Eccles Public Rd.","East bank Demerara (from Georgetown)","-58.1706","6.7802",,,5/10/2006 0:00:00,12/30/1899 13:45:00,"B- Serious Injury","F- Driver",,"Male","K- Private Cars;V-Motor Cycle","P- Speeding",2.00
5755,26184.00,"4- Demerara- Mahaica",361,"Herstelling Public Rd.","East bank Demerara (from Georgetown)","-58.1848","6.7464",,,5/13/2006 0:00:00,12/30/1899 5:30:00,"C- Minor Injury","F- Driver",23.00,"Male","K- Private Cars","S- Driver's Negligence",2.00
5756,26185.00,"4- Demerara- Mahaica",366,"Providence Public Rd.","East bank Demerara (from Georgetown)","-58.1805","6.7587",,,5/15/2006 0:00:00,12/30/1899 0:00:00,"B- Serious Injury","F- Driver",49.00,"Male","K- Private Cars","S- Driver's Negligence",2.00
5757,26186.00,"4- Demerara- Mahaica",349,"Eccles Public Rd.","East bank Demerara (from Georgetown)","-58.1706","6.7802",,,5/16/2006 0:00:00,12/30/1899 22:30:00,"D- Property Damage","F- Driver",,"Male","J- Minibus;K- Private Cars","S- Driver's Negligence",2.00
5758,26187.00,"4- Demerara- Mahaica",368,"Diamond Public Rd.","East bank Demerara (from Georgetown)","-58.1764","6.7061",,,5/19/2006 0:00:00,12/30/1899 22:00:00,"D- Property Damage","F- Driver",41.00,"Male","J- Minibus;L- Lorries Van","S- Driver's Negligence",2.00
5759,26188.00,"4- Demerara- Mahaica",361,"Herstelling Public Rd.","East bank Demerara (from Georgetown)","-58.1848","6.7464",,,5/20/2006 0:00:00,12/30/1899 7:55:00,"D- Property Damage","F- Driver",59.00,"Male","K- Private Cars;L- Lorries Van","S- Driver's Negligence",3.00
5760,26189.00,"4- Demerara- Mahaica",351,"Bagotstown Public Rd.","East bank Demerara (from Georgetown)","-58.1794","6.7505",,,5/27/2006 0:00:00,12/30/1899 1:45:00,"B- Serious Injury","F- Driver",40.00,"Male","K- Private Cars;V-Motor Cycle","S- Driver's Negligence",2.00
5761,26190.00,"4- Demerara- Mahaica",349,"Eccles Public Rd.","East bank Demerara (from Georgetown)","-58.1706","6.7802",,,5/24/2006 0:00:00,12/30/1899 14:10:00,"C- Minor Injury","F- Driver",37.00,"Male","J- Minibus;K- Private Cars","P- Speeding",3.00
5762,26191.00,"4- Demerara- Mahaica",368,"Diamond Public Rd.","East bank Demerara (from Georgetown)","-58.1764","6.7061",,,5/31/2006 0:00:00,12/30/1899 7:50:00,"B- Serious Injury","F- Driver",41.00,"Male","L- Lorries Van","T-Pedestrian's Negligence",2.00
5763,26192.00,"4- Demerara- Mahaica",349,"Eccles Public Rd.","East bank Demerara (from Georgetown)","-58.1706","6.7802",,,5/31/2006 0:00:00,12/30/1899 10:05:00,"C- Minor Injury","F- Driver",31.00,"Male","J- Minibus;M- Hire Cars;N- Pickup","P- Speeding",2.00
5764,26193.00,"4- Demerara- Mahaica",349,"Eccles Old Rd.","East bank Demerara (from Georgetown)","-58.1704","6.7808",,,6/3/2006 0:00:00,12/30/1899 1:30:00,"A- Fatal","F- Driver",46.00,"Male","K- Private Cars","P- Speeding",2.00
