"code","manufacturer","category","creation_date","promised_date","need_by_date","transaction_date","qty_recv","unit_cost","total"
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-15,450,665,299250
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-15,450,665,299250
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-17,900,765,688500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-17,450,765,344250
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-17,1350,765,1032750
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-18,900,765,688500
"FDC","ZTE USA","PHONE",2017-02-10,2017-04-18,2017-04-18,2017-04-19,700,69,48300
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-19,2700,665,1795500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-19,1350,765,1032750
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-19,3600,765,2754000
"FDC","SAMSUNG","PHONE",2017-03-15,2017-04-21,2017-04-21,2017-04-19,2880,139,400320
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-20,1350,765,1032750
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-20,900,665,598500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-20,900,765,688500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-20,1350,765,1032750
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-20,2695,765,2061675
"FDC","SAMSUNG","PHONE",2017-03-15,2017-04-21,2017-04-21,2017-04-20,720,139,100080
"FDC","SAMSUNG","PHONE",2017-03-15,2017-04-07,2017-04-07,2017-04-21,1325,609,806925
"FDC","SAMSUNG","GOPHONE",2017-01-26,2017-04-20,2017-04-20,2017-04-21,2520,130,327600
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-24,440,665,292600
"FDC","SAMSUNG","PHONE",2017-02-28,2017-04-26,2017-04-26,2017-04-24,1800,665,1197000
"FDC","SAMSUNG","PHONE",2017-02-28,2017-04-26,2017-04-26,2017-04-24,450,665,299250
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-24,75,765,57375
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-24,3150,765,2409750
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-24,350,765,267750
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-24,2700,765,2065500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-24,900,765,688500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-24,45,765,34425
"FDC","SAMSUNG","PHONE",2017-03-15,2017-04-21,2017-04-21,2017-04-24,720,709,510480
"FDC","ZTE USA","PHONE",2017-01-31,2017-03-28,2017-03-28,2017-04-25,700,165,115500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-25,450,765,344250
"FDC","SAMSUNG","PHONE",2017-02-28,2017-05-24,2017-05-24,2017-04-25,1100,765,841500
"FDC","LG ELECTRONICS","ELECTRONIC",2017-02-13,2017-04-25,2017-04-25,2017-04-25,2940,349.99,1028970.6
"FDC","LG ELECTRONICS","ELECTRONIC",2017-02-13,2017-04-25,2017-04-25,2017-04-25,200,349.99,69998
"FDC","ZTE USA","PHONE",2017-02-10,2017-04-25,2017-04-25,2017-04-25,700,69,48300
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-25,70,665,46550
"FDC","SAMSUNG","PHONE",2017-02-28,2017-04-26,2017-04-26,2017-04-25,3600,665,2394000
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-26,1350,765,1032750
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-26,1825,665,1213625
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-26,1350,765,1032750
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-03-27,2017-03-27,2017-04-26,4320,100,432000
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-27,4950,765,3786750
"FDC","SAMSUNG","PHONE",2017-02-28,2017-04-26,2017-04-26,2017-04-27,6300,765,4819500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-04-26,2017-04-26,2017-04-27,4500,765,3442500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-27,450,765,344250
"FDC","ZTE USA","ELECTRONIC",2017-04-07,2017-04-26,2017-04-26,2017-04-27,2400,124,297600
"FDC","SAMSUNG","PHONE",2017-03-15,2017-04-21,2017-04-21,2017-04-27,450,709,319050
"FDC","SAMSUNG","PHONE",2017-02-28,2017-04-26,2017-04-26,2017-04-27,900,665,598500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-05-24,2017-05-24,2017-04-27,1150,665,764750
"FDC","SAMSUNG","PHONE",2017-02-28,2017-05-24,2017-05-24,2017-04-27,900,665,598500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-04-26,2017-04-26,2017-04-27,1350,665,897750
"FDC","SAMSUNG","PHONE",2017-04-13,2017-04-27,2017-04-27,2017-04-27,4320,609,2630880
"FDC","SAMSUNG","GOPHONE",2017-01-26,2017-04-27,2017-04-27,2017-04-27,1620,130,210600
"FDC","SAMSUNG","GOPHONE",2017-01-26,2017-04-20,2017-04-20,2017-04-27,180,130,23400
"FDC","SAMSUNG","ELECTRONIC",2017-02-02,2017-04-27,2017-04-27,2017-04-27,1350,339.99,458986.5
"FDC","LG ELECTRONICS","ELECTRONIC",2017-02-13,2017-04-25,2017-04-25,2017-04-28,1480,349.99,517985.2
"FDC","LG ELECTRONICS","GOPHONE",2017-03-28,2017-04-25,2017-04-25,2017-04-28,3024,99.99,302369.76
"FDC","LG ELECTRONICS","PHONE",2017-04-06,2017-04-25,2017-04-25,2017-04-28,1440,145,208800
"FDC","LG ELECTRONICS","PHONE",2017-04-17,2017-04-27,2017-04-27,2017-04-28,3240,629,2037960
"FDC","LG ELECTRONICS","PHONE",2017-04-21,2017-04-25,2017-04-25,2017-04-28,2520,699,1761480
"FDC","LG ELECTRONICS","GOPHONE",2017-04-27,2017-04-28,2017-04-28,2017-04-28,3456,99.99,345565.44
"FDC","SAMSUNG","PHONE",2017-03-15,2017-04-21,2017-04-21,2017-04-28,320,709,226880
"FDC","SAMSUNG","PHONE",2017-03-30,2017-04-22,2017-04-22,2017-04-28,175,709,124075
"FDC","SAMSUNG","GOPHONE",2017-03-30,2017-05-03,2017-05-03,2017-04-28,5040,130,655200
"FDC","SAMSUNG","ELECTRONIC",2017-02-02,2017-04-27,2017-04-27,2017-04-28,2000,289.99,579980
"FDC","SAMSUNG","PHONE",2017-03-15,2017-04-25,2017-04-25,2017-04-28,1620,609,986580
"FDC","SAMSUNG","PHONE",2017-02-28,2017-04-26,2017-04-26,2017-04-28,1110,665,738150
"FDC","SAMSUNG","PHONE",2017-03-06,2017-03-22,2017-03-22,2017-04-28,2160,709,1531440
"FDC","SAMSUNG","GOPHONE",2017-01-27,2017-04-26,2017-04-26,2017-04-28,6480,100,648000
"FDC","SAMSUNG","GOPHONE",2017-01-27,2017-04-21,2017-04-21,2017-04-28,6912,100,691200
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-04-28,4570,765,3496050
"FDC","SAMSUNG","PHONE",2017-02-28,2017-05-24,2017-05-24,2017-04-28,2640,665,1755600
"FDC","SAMSUNG","GOPHONE",2017-01-27,2017-04-05,2017-04-05,2017-04-28,5616,100,561600
"FDC","SAMSUNG","GOPHONE",2017-01-27,2017-04-05,2017-04-05,2017-04-28,3024,100,302400
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-27,2017-02-27,2017-03-01,3024,100,302400
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-22,2017-02-22,2017-03-01,3024,100,302400
"FDC","SAMSUNG","GOPHONE",2017-02-09,2017-02-27,2017-02-27,2017-03-01,4320,100,432000
"FDC","SAMSUNG","GOPHONE",2017-02-09,2017-02-27,2017-02-27,2017-03-01,4320,100,432000
"FDC","LG ELECTRONICS","PHONE",2017-02-21,2017-02-27,2017-02-27,2017-03-02,1260,699,880740
"FDC","LG ELECTRONICS","PHONE",2017-02-16,2017-02-23,2017-02-23,2017-03-02,60,699,41940
"FDC","LG ELECTRONICS","GOPHONE",2017-02-17,2017-02-28,2017-02-28,2017-03-02,4320,48,207360
"FDC","ZTE USA","GOPHONE",2016-12-06,2017-02-14,2017-02-14,2017-03-02,864,92.5,79920
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-27,2017-02-27,2017-03-02,1230,100,123000
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-27,2017-02-27,2017-03-02,4320,100,432000
"FDC","SAMSUNG","PHONE",2017-01-31,2017-02-22,2017-02-22,2017-03-02,1350,709,957150
"FDC","SAMSUNG","PHONE",2017-02-08,2017-02-28,2017-02-28,2017-03-02,7020,609,4275180
"FDC","ZTE USA","GOPHONE",2016-12-06,2017-02-15,2017-02-15,2017-03-03,4900,81.2,397880
"FDC","ZTE USA","GOPHONE",2016-12-06,2017-02-21,2017-02-21,2017-03-03,4900,81.2,397880
"FDC","SAMSUNG","PHONE",2017-02-15,2017-03-08,2017-03-08,2017-03-03,1500,609,913500
"FDC","SAMSUNG","PHONE",2017-01-31,2017-03-03,2017-03-03,2017-03-03,1350,709,957150
"FDC","LG ELECTRONICS","PHONE",2017-02-21,2017-02-27,2017-02-27,2017-03-06,630,699,440370
"FDC","LG ELECTRONICS","GOPHONE",2017-02-17,2017-02-28,2017-02-28,2017-03-06,3888,48,186624
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-03-08,2017-03-08,2017-03-07,4320,100,432000
"FDC","SAMSUNG","PHONE",2017-02-15,2017-03-08,2017-03-08,2017-03-07,2280,609,1388520
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-27,2017-02-27,2017-03-08,2160,100,216000
"FDC","ZTE USA","GOPHONE",2016-12-06,2017-02-15,2017-02-15,2017-03-09,4900,81.2,397880
"FDC","LG ELECTRONICS","PHONE",2017-02-22,2017-03-07,2017-03-07,2017-03-14,900,580,522000
"FDC","SAMSUNG","PHONE",2017-01-23,2017-03-15,2017-03-15,2017-03-15,3600,709,2552400
"FDC","ZTE USA","GOPHONE",2016-11-30,2017-02-28,2017-02-28,2017-03-16,432,92.5,39960
"FDC","SAMSUNG","PHONE",2017-02-15,2017-03-15,2017-03-15,2017-03-16,2880,709,2041920
"FDC","SAMSUNG","PHONE",2017-03-06,2017-03-20,2017-03-20,2017-03-16,720,709,510480
"FDC","LG ELECTRONICS","PHONE",2017-02-16,2017-03-03,2017-03-03,2017-03-17,630,699,440370
"FDC","ZTE USA","GOPHONE",2016-12-06,2017-02-15,2017-02-15,2017-03-17,4900,81.2,397880
"FDC","ZTE USA","GOPHONE",2016-12-06,2017-02-15,2017-02-15,2017-03-17,4900,81.2,397880
"FDC","SAMSUNG","PHONE",2017-02-08,2017-03-15,2017-03-15,2017-03-17,2880,709,2041920
"FDC","SAMSUNG","PHONE",2017-03-06,2017-03-22,2017-03-22,2017-03-21,4320,709,3062880
"FDC","ZTE USA","PHONE",2016-12-22,2017-03-21,2017-03-21,2017-03-23,1400,69,96600
"FDC","ZTE USA","GOPHONE",2017-02-09,2017-03-21,2017-03-21,2017-03-23,4320,81.2,350784
"FDC","ZTE USA","GOPHONE",2016-12-06,2017-02-21,2017-02-21,2017-03-23,4900,81.2,397880
"FDC","SAMSUNG","PHONE",2017-02-24,2017-03-24,2017-03-24,2017-03-23,2880,709,2041920
"FDC","SAMSUNG","PHONE",2017-03-06,2017-03-29,2017-03-29,2017-03-23,4500,709,3190500
"FDC","LG ELECTRONICS","PHONE",2017-02-16,2017-03-03,2017-03-03,2017-03-24,630,699,440370
"FDC","SAMSUNG","PHONE",2017-03-06,2017-03-22,2017-03-22,2017-03-24,4320,609,2630880
"FDC","SAMSUNG","PHONE",2017-02-24,2017-03-24,2017-03-24,2017-03-24,2160,709,1531440
"FDC","SAMSUNG","PHONE",2017-02-24,2017-03-24,2017-03-24,2017-03-24,3240,609,1973160
"FDC","SAMSUNG","PHONE",2017-02-24,2017-03-24,2017-03-24,2017-03-24,4320,609,2630880
"FDC","SAMSUNG","PHONE",2017-02-24,2017-03-24,2017-03-24,2017-03-27,2160,709,1531440
"FDC","SAMSUNG","PHONE",2017-02-24,2017-03-24,2017-03-24,2017-03-27,2160,709,1531440
"FDC","SAMSUNG","COMPUTER",2016-12-08,2017-03-29,2017-03-29,2017-03-27,510,584,297840
"FDC","LG ELECTRONICS","PHONE",2017-02-08,2017-03-28,2017-03-28,2017-03-28,3240,629,2037960
"FDC","LG ELECTRONICS","PHONE",2017-01-23,2017-03-28,2017-03-28,2017-03-28,2160,629,1358640
"FDC","LG ELECTRONICS","PHONE",2017-01-20,2017-03-28,2017-03-28,2017-03-28,1080,629,679320
"FDC","LG ELECTRONICS","PHONE",2017-01-20,2017-03-28,2017-03-28,2017-03-28,1080,629,679320
"FDC","LG ELECTRONICS","PHONE",2017-01-20,2017-03-28,2017-03-28,2017-03-28,5400,629,3396600
"FDC","LG ELECTRONICS","GOPHONE",2017-02-22,2017-03-28,2017-03-28,2017-03-28,4320,48,207360
"FDC","LG ELECTRONICS","PHONE",2017-02-08,2017-03-28,2017-03-28,2017-03-28,2160,629,1358640
"FDC","SAMSUNG","PHONE",2017-03-06,2017-03-29,2017-03-29,2017-03-28,4320,709,3062880
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,1310,765,1002150
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,1800,765,1377000
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,1380,665,917700
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,6300,765,4819500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,6300,765,4819500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,1800,765,1377000
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,3250,765,2486250
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,450,665,299250
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,5400,665,3591000
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,6300,765,4819500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-28,2535,665,1685775
"FDC","ZTE USA","PHONE",2017-01-17,2017-03-29,2017-03-29,2017-03-29,1400,69,96600
"FDC","SAMSUNG","PHONE",2017-03-06,2017-03-29,2017-03-29,2017-03-29,4320,609,2630880
"FDC","SAMSUNG","GOPHONE",2017-01-11,2017-03-29,2017-03-29,2017-03-29,2160,139,300240
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-29,825,765,631125
"FDC","LG ELECTRONICS","PHONE",2017-01-24,2017-03-28,2017-03-28,2017-03-30,2160,629,1358640
"FDC","ZTE USA","GOPHONE",2016-11-30,2017-02-28,2017-02-28,2017-03-30,4900,81.2,397880
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-30,705,665,468825
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-30,7200,665,4788000
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-30,4665,665,3102225
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-30,4500,665,2992500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-30,6575,665,4372375
"FDC","SAMSUNG","PHONE",2017-03-24,2017-03-31,2017-03-31,2017-03-30,6400,139,889600
"FDC","SAMSUNG","GOPHONE",2017-02-13,2017-03-29,2017-03-29,2017-03-30,3600,130,468000
"FDC","SAMSUNG","ELECTRONIC",2017-01-06,2017-03-28,2017-03-28,2017-03-31,2500,289.99,724975
"FDC","SAMSUNG","ELECTRONIC",2017-03-08,2017-03-28,2017-03-28,2017-03-31,3500,289.99,1014965
"FDC","SAMSUNG","ELECTRONIC",2017-03-08,2017-03-28,2017-03-28,2017-03-31,1500,289.99,434985
"FDC","SAMSUNG","GOPHONE",2017-02-13,2017-03-29,2017-03-29,2017-03-31,1080,130,140400
"FDC","SAMSUNG","PHONE",2017-03-06,2017-03-29,2017-03-29,2017-03-31,3745,609,2280705
"FDC","SAMSUNG","PHONE",2017-03-06,2017-03-29,2017-03-29,2017-03-31,1800,609,1096200
"FDC","SAMSUNG","GOPHONE",2017-02-13,2017-03-29,2017-03-29,2017-03-31,2838,130,368940
"FDC","ZTE USA","PHONE",2017-01-31,2017-03-28,2017-03-28,2017-03-31,700,165,115500
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-31,320,665,212800
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-31,875,665,581875
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-31,3080,665,2048200
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-31,625,665,415625
"FDC","SAMSUNG","PHONE",2017-02-28,2017-03-29,2017-03-29,2017-03-31,2905,665,1931825
"FDC","SAMSUNG","PHONE",2016-12-13,2017-02-02,2017-02-02,2017-02-01,5850,709,4147650
"FDC","SAMSUNG","PHONE",2016-12-13,2017-02-02,2017-02-02,2017-02-02,1440,709,1020960
"FDC","SAMSUNG","PHONE",2017-01-04,2017-01-27,2017-01-27,2017-02-02,1620,606,981720
"FDC","SAMSUNG","GOPHONE",2016-12-14,2017-02-02,2017-02-02,2017-02-02,3456,139,480384
"FDC","SAMSUNG","PHONE",2016-12-13,2017-02-02,2017-02-02,2017-02-02,3150,709,2233350
"FDC","SAMSUNG","PHONE",2016-12-13,2017-02-03,2017-02-03,2017-02-06,2880,709,2041920
"FDC","SAMSUNG","PHONE",2016-12-13,2017-02-02,2017-02-02,2017-02-06,720,709,510480
"FDC","SAMSUNG","PHONE",2016-12-13,2017-01-20,2017-01-20,2017-02-07,1170,609,712530
"FDC","SAMSUNG","PHONE",2016-12-13,2017-02-09,2017-02-09,2017-02-09,2160,709,1531440
"FDC","SAMSUNG","PHONE",2016-12-13,2017-02-02,2017-02-02,2017-02-10,1080,606,654480
"FDC","SAMSUNG","GOPHONE",2016-12-14,2017-02-02,2017-02-02,2017-02-10,7200,100,720000
"FDC","SAMSUNG","GOPHONE",2016-12-14,2017-02-15,2017-02-15,2017-02-16,4320,100,432000
"FDC","SAMSUNG","GOPHONE",2016-12-14,2017-02-15,2017-02-15,2017-02-16,4320,100,432000
"FDC","ZTE USA","PHONE",2016-11-18,2017-02-14,2017-02-14,2017-02-17,1750,69,120750
"FDC","SAMSUNG","GOPHONE",2016-12-14,2017-02-15,2017-02-15,2017-02-17,4320,100,432000
"FDC","LG ELECTRONICS","GOPHONE",2017-01-18,2017-02-21,2017-02-21,2017-02-21,4320,48,207360
"FDC","ZTE USA","GOPHONE",2016-12-06,2017-02-15,2017-02-15,2017-02-21,4900,81.2,397880
"FDC","SAMSUNG","PHONE",2017-01-04,2017-02-15,2017-02-15,2017-02-21,4320,709,3062880
"FDC","SAMSUNG","PHONE",2017-02-08,2017-02-22,2017-02-22,2017-02-22,2160,709,1531440
"FDC","SAMSUNG","GOPHONE",2017-01-11,2017-02-22,2017-02-22,2017-02-22,5760,100,576000
"FDC","SAMSUNG","PHONE",2017-01-04,2017-02-15,2017-02-15,2017-02-22,1440,709,1020960
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-22,2017-02-22,2017-02-23,4320,100,432000
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-22,2017-02-22,2017-02-23,4320,100,432000
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-22,2017-02-22,2017-02-23,4320,100,432000
"FDC","SAMSUNG","PHONE",2016-11-09,2017-02-23,2017-02-23,2017-02-23,5600,709,3970400
"FDC","ZTE USA","GOPHONE",2016-11-30,2017-02-21,2017-02-21,2017-02-24,432,92.5,39960
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-22,2017-02-22,2017-02-24,4320,100,432000
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-22,2017-02-22,2017-02-24,4320,100,432000
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-22,2017-02-22,2017-02-24,4320,100,432000
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-22,2017-02-22,2017-02-24,4320,100,432000
"FDC","SAMSUNG","GOPHONE",2017-02-08,2017-02-22,2017-02-22,2017-02-24,1296,100,129600
"FDC","LG ELECTRONICS","PHONE",2017-02-16,2017-02-23,2017-02-23,2017-02-27,1200,699,838800
"FDC","QUALITY ONE WIRELESS","PHONE",2016-12-08,2017-02-22,2017-02-22,2017-02-28,1620,50,81000
"FDC","LG ELECTRONICS","PHONE",2017-02-13,2017-02-28,2017-02-28,2017-02-28,2880,145,417600
"FDC","LG ELECTRONICS","PHONE",2017-02-15,2017-02-28,2017-02-28,2017-02-28,890,580,516200
"FDC","LG ELECTRONICS","GOPHONE",2017-02-27,2017-02-28,2017-02-28,2017-02-28,720,99.99,71992.8
"FDC","ZTE USA","PHONE",2016-12-06,2017-02-17,2017-02-17,2017-02-28,700,165,115500
"FDC","SAMSUNG","PHONE",2016-11-09,2017-02-27,2017-02-27,2017-02-28,6480,709,4594320
"FDC","SAMSUNG","PHONE",2017-02-15,2017-03-15,2017-03-15,2017-02-28,3240,709,2297160
"FDC","SAMSUNG","ELECTRONIC",2017-01-06,2017-02-28,2017-02-28,2017-02-28,2000,289.99,579980
"FDC","LG ELECTRONICS","PHONE",2017-02-06,2017-02-22,2017-02-22,2017-02-28,895,580,519100
"FDC","SAMSUNG","COMPUTER",2016-12-06,2016-12-28,2016-12-28,2017-01-03,150,584,87600
"FDC","SAMSUNG","GOPHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-03,3024,100,302400
"FDC","SAMSUNG","PHONE",2016-11-11,2016-12-30,2016-12-30,2017-01-03,5760,139,800640
"FDC","SAMSUNG","PHONE",2016-11-11,2016-12-28,2016-12-28,2017-01-03,6480,139,900720
"FDC","SAMSUNG","PHONE",2016-11-11,2016-12-28,2016-12-28,2017-01-03,7200,139,1000800
"FDC","ZTE USA","COMPUTER",2016-09-30,2017-01-04,2017-01-04,2017-01-04,3600,135,486000
"FDC","ZTE USA","COMPUTER",2016-09-30,2017-01-04,2017-01-04,2017-01-04,3600,135,486000
"FDC","ZTE USA","COMPUTER",2016-09-30,2017-01-04,2017-01-04,2017-01-04,3600,135,486000
"FDC","ZTE USA","GOPHONE",2016-10-10,2016-12-27,2016-12-27,2017-01-04,4900,81.2,397880
"FDC","ZTE USA","GOPHONE",2016-10-10,2016-12-27,2016-12-27,2017-01-04,4900,81.2,397880
"FDC","ZTE USA","COMPUTER",2016-09-30,2017-01-04,2017-01-04,2017-01-04,10080,135,1360800
"FDC","ZTE USA","GOPHONE",2016-09-21,2016-11-22,2016-11-22,2017-01-04,4900,81.2,397880
"FDC","SAMSUNG","COMPUTER",2016-09-30,2017-01-04,2017-01-04,2017-01-04,6120,189,1156680
"FDC","SAMSUNG","PHONE",2016-12-01,2016-12-28,2016-12-28,2017-01-04,2880,709,2041920
"FDC","SAMSUNG","PHONE",2016-11-10,2016-12-28,2016-12-28,2017-01-04,2880,709,2041920
"FDC","SAMSUNG","PHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-04,3600,139,500400
"FDC","SAMSUNG","GOPHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-04,4320,139,600480
"FDC","SAMSUNG","GOPHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-04,4320,139,600480
"FDC","SAMSUNG","GOPHONE",2016-11-30,2016-12-28,2016-12-28,2017-01-04,4320,139,600480
"FDC","SAMSUNG","PHONE",2016-12-01,2016-12-28,2016-12-28,2017-01-04,2880,709,2041920
"FDC","SAMSUNG","PHONE",2016-11-10,2016-12-28,2016-12-28,2017-01-05,4815,709,3413835
"FDC","SAMSUNG","PHONE",2016-11-10,2016-12-28,2016-12-28,2017-01-05,5760,709,4083840
"FDC","SAMSUNG","PHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-05,3600,139,500400
"FDC","SAMSUNG","PHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-05,3600,139,500400
"FDC","SAMSUNG","GOPHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-05,4320,139,600480
"FDC","SAMSUNG","GOPHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-05,6048,139,840672
"FDC","SAMSUNG","PHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-05,7200,139,1000800
"FDC","SAMSUNG","PHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-05,3600,139,500400
"FDC","ZTE USA","PHONE",2016-08-03,2017-01-05,2017-01-05,2017-01-05,700,165,115500
"FDC","ZTE USA","PHONE",2016-08-03,2017-01-05,2017-01-05,2017-01-05,1050,165,173250
"FDC","ZTE USA","PHONE",2016-11-10,2017-01-05,2017-01-05,2017-01-05,1050,165,173250
"FDC","ZTE USA","PHONE",2016-08-09,2017-01-05,2017-01-05,2017-01-05,350,165,57750
"FDC","ZTE USA","PHONE",2016-11-10,2017-01-05,2017-01-05,2017-01-05,1400,165,231000
"FDC","ZTE USA","PHONE",2016-11-10,2017-01-05,2017-01-05,2017-01-05,1050,165,173250
"FDC","LG ELECTRONICS","GOPHONE",2016-10-26,2016-12-13,2016-12-13,2017-01-06,4320,123,531360
"FDC","LG ELECTRONICS","GOPHONE",2016-10-26,2016-12-22,2016-12-22,2017-01-06,4320,123,531360
"FDC","LG ELECTRONICS","GOPHONE",2016-10-26,2016-12-22,2016-12-22,2017-01-06,1728,123,212544
"FDC","LG ELECTRONICS","PHONE",2016-08-30,2016-12-30,2016-12-30,2017-01-06,10,145,1450
"FDC","LG ELECTRONICS","PHONE",2016-12-19,2017-01-04,2017-01-04,2017-01-06,900,560,504000
"FDC","SAMSUNG","GOPHONE",2016-11-11,2016-12-30,2016-12-30,2017-01-06,5040,139,700560
"FDC","SAMSUNG","PHONE",2016-11-11,2017-01-04,2017-01-04,2017-01-06,1950,139,271050
"FDC","SAMSUNG","PHONE",2016-11-10,2016-12-28,2016-12-28,2017-01-09,880,709,623920
"FDC","SAMSUNG","COMPUTER",2016-12-06,2017-01-04,2017-01-04,2017-01-10,150,584,87600
"FDC","SAMSUNG","COMPUTER",2016-10-11,2016-12-28,2016-12-28,2017-01-10,360,549,197640
"FDC","SAMSUNG","COMPUTER",2016-10-07,2016-12-28,2016-12-28,2017-01-10,1080,549,592920
"FDC","SAMSUNG","PHONE",2016-12-05,2017-01-04,2017-01-04,2017-01-11,510,606,309060
